state_name,district_name,district_key,n_years,shannon_index,simpson_index,crop_richness,D0_richness,D1_exp_shannon,D2_inv_simpson,evenness_D1_D0,mean_annual_cropped_area,dominant_crop,dominant_crop_share,top3_crops_share,shannon_index_norm,simpson_index_norm,crop_richness_norm,agro_biodiversity_index,abi_category,share_cereals,share_drugs_and_narcotics,share_fiber_crops,share_fodder,share_fruits,share_oilseeds,share_pulses,share_spices,share_sugar,share_vegetable
ANDAMAN AND NICOBAR ISLANDS,NICOBARS,ANDAMAN AND NICOBAR ISLANDS|NICOBARS,17,0.5130830671868093,0.2209966180151327,11.588235294117647,11.588235294117647,1.6763939733007152,1.2865709200483033,0.14961822722649615,17759.49,Coconut,0.8787580446219093,0.9684008215259758,0.19323467099893377,0.2435627446934577,0.297349709114415,0.2447,Very Low,0.0017632329333251587,0.0,0.0,0.0,0.05773572657905882,0.8787752682219644,0.0004196596398021896,0.05827432842616406,0.0003743814450421585,0.0026574027546432256
ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS|NORTH AND MIDDLE ANDAMAN,13,1.6227843025739896,0.7101370743533356,17.307692307692307,17.307692307692307,5.166960913741756,3.524776335231139,0.3073129420984161,15271.934615384615,Rice,0.45004861859474254,0.80912060156602,0.6111645674246113,0.7826496916176195,0.4579693810463041,0.6173,Moderate,0.4530496992598036,0.0,0.0,0.0,0.06353988198059639,0.24267481098435217,0.07548612928239659,0.1471655271119497,0.0064946685763201135,0.011589282804581456
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS|SOUTH ANDAMANS,15,1.46775178140685,0.675723765941056,15.066666666666666,15.066666666666666,4.376728277231785,3.1404733391087607,0.30543880201128837,11208.310666666666,Coconut,0.378765018766432,0.8466669315494824,0.5527770272040331,0.7447224150549377,0.39503459503459504,0.5642,Moderate,0.27416995222473606,0.0,0.0,0.0,0.06931820709704335,0.3810950755231267,0.0050844415090564345,0.2553866874734498,0.009239275190207076,0.005706360982380574
ANDHRA PRADESH,ANANTAPUR,ANDHRA PRADESH|ANANTAPUR,23,1.2467352356622323,0.5011784805715372,28.73913043478261,28.73913043478261,3.6377769160411018,2.2024331437591687,0.1276407963846255,1080915.8695652173,Groundnut,0.6417372707082338,0.7989181074905679,0.4695389275012956,0.5523541826370473,0.778998778998779,0.6003,Moderate,0.08089371875259567,0.00010550634093913515,0.019542364737793815,0.0,0.0035863708976264694,0.7798198508390529,0.10778094180599262,0.006313084334882677,0.0002658373645698605,0.0016923249265467912
ANDHRA PRADESH,CHITTOOR,ANDHRA PRADESH|CHITTOOR,23,1.5635968273986394,0.6624956587927207,28.08695652173913,28.08695652173913,4.855517783175787,3.096267178945185,0.1785735879408718,331330.26086956525,Groundnut,0.5004058737663039,0.7721692634014453,0.5888736889602822,0.7301435761881498,0.7606837606837606,0.6932,Moderate,0.23115882274824698,0.00014263976203436057,0.0007746113296125394,0.0,0.0022680640726788297,0.5999912605260795,0.06747280658888097,0.008195553208699162,0.08510121780501158,0.004895023958755982
ANDHRA PRADESH,EAST GODAVARI,ANDHRA PRADESH|EAST GODAVARI,23,1.4893540548844129,0.5873360194748418,28.0,28.0,4.501884109317755,2.467733695668893,0.1639427743923202,619492.0434782609,Rice,0.6222141183411347,0.7559830399618427,0.5609127628679544,0.6473093309999298,0.7582417582417582,0.6555,Moderate,0.6411437926317894,0.009459292630841944,0.018958940905090756,0.0,0.059284124574151456,0.09127463966446002,0.13662553970409277,0.003144441550535407,0.022393100883423635,0.017716127455614582
ANDHRA PRADESH,GUNTUR,ANDHRA PRADESH|GUNTUR,23,1.8601355694149648,0.7739223106693519,24.82608695652174,24.82608695652174,6.510143763277058,4.552740801836601,0.2670218006741255,731968.7826086957,Rice,0.3715880137915124,0.7135692767130364,0.7005545646635908,0.8529480851748726,0.6691086691086691,0.7409,Moderate,0.4502886853929741,0.006646398913899987,0.22112240234526515,0.0,0.005994672379114291,0.020558907180764776,0.2034359745206525,0.08932342208464343,0.0015062414754917679,0.001123295707193975
ANDHRA PRADESH,KADAPA,ANDHRA PRADESH|KADAPA,23,2.0628304866943385,0.807940929546699,29.17391304347826,29.17391304347826,8.095350749513868,5.550661543319078,0.28069508400478843,377647.39130434784,Groundnut,0.2891277692901936,0.6044738075200123,0.7768924681309356,0.8904403701648628,0.7912087912087912,0.8195,High,0.1950789153443113,0.00047675022363856786,0.05507184640837036,0.0,0.015359623481301283,0.46871684997162066,0.22198703874905162,0.03367311812606422,0.0013924882769641338,0.00824336941867788
ANDHRA PRADESH,KARIMNAGAR,ANDHRA PRADESH|KARIMNAGAR,16,1.6057155646877728,0.7130338997357826,23.1875,23.1875,5.051013066607032,3.5513237826399413,0.2256135916359392,584879.8125,Rice,0.4300387782660903,0.8500231404379339,0.6047362283100616,0.7858423139635332,0.6230921855921856,0.6712,Moderate,0.6366677683887405,0.0014849204596200695,0.21742522528934097,0.0,7.693888391813831e-06,0.043739648647900635,0.06389475102630594,0.032853758309533035,0.0027474661728045194,0.0011787678173624774
ANDHRA PRADESH,KHAMMAM,ANDHRA PRADESH|KHAMMAM,16,1.8686622095764587,0.7635136865846035,22.5,22.5,6.5676801245119805,4.341677546519097,0.3088964796214529,425914.5625,Rice,0.38340186478127286,0.7072989844060568,0.70376582344741,0.8414766288542599,0.6037851037851037,0.7163,Moderate,0.4706949002242674,0.01232069283848448,0.26038379469591394,0.0,0.015778545961315893,0.03786807007802181,0.13168500783534492,0.06198074056225772,0.009259926396623267,2.832140777060188e-05
